
Tempo:450018.03466666664
Destinazione	 NEXTHOP	 Costo
1011	1014	2.7476205960566222
1010	1014	3.1634637568221784
1008	1014	3.9951500783532907
1007	1014	4.410993239118847
1006	1014	4.826836399884403
1005	1014	5.242679560649959
1004	1014	5.658522721415515
1015	1014	1.489040573990625
1014	1014	1.0
1003	1014	6.0743658821810715
1002	1014	6.490209042946628
1013	1014	1.911527407698232
1012	1014	2.567761145526034
1001	1014	7.101228275698525
1009	1014	3.5793069175877346
=========================

Tempo:450018.03466666664
Destinazione	 NEXTHOP	 Costo
1011	1014	2.7476205960566222
1010	1014	3.1634637568221784
1008	1014	3.9951500783532907
1007	1014	4.410993239118847
1006	1014	4.826836399884403
1005	1014	5.242679560649959
1004	1014	5.658522721415515
1015	1015	0.6839182194860022
1014	1014	1.0
1003	1014	6.0743658821810715
1002	1014	6.490209042946628
1013	1014	1.911527407698232
1012	1015	2.4315388155426243
1001	1014	7.101228275698525
1009	1014	3.5793069175877346
=========================

Tempo:455018.03466666664
Destinazione	 NEXTHOP	 Costo
1011	1014	2.7476205960566222
1010	1014	3.1634637568221784
1008	1014	3.9951500783532907
1007	1014	4.410993239118847
1006	1014	4.826836399884403
1005	1014	5.242679560649959
1004	1014	5.658522721415515
1015	1015	0.6839182194860022
1014	1014	1.5678327897201771
1003	1014	6.0743658821810715
1002	1014	6.490209042946628
1013	1014	1.911527407698232
1012	1015	2.4315388155426243
1001	1014	7.101228275698525
1009	1014	3.5793069175877346
=========================

Tempo:455018.03466666664
Destinazione	 NEXTHOP	 Costo
1011	1014	2.7476205960566222
1010	1014	3.1634637568221784
1008	1014	3.9951500783532907
1007	1014	4.410993239118847
1006	1014	4.826836399884403
1005	1014	5.242679560649959
1004	1014	5.658522721415515
1015	1015	0.684293188405094
1014	1015	1.170658478591129
1003	1014	6.0743658821810715
1002	1014	6.490209042946628
1013	1015	1.7849514705000278
1012	1015	2.4315388155426243
1001	1014	7.101228275698525
1009	1014	3.5793069175877346
=========================

